ts,x,y,z,rx,ry,rz,rw
63755672387513,-4.035555,6.964299,-0.604611,-0.1673599,0.7945952,-0.5447071,-0.2095311
63755672387527,-4.035463,6.963546,-0.6046564,-0.1675228,0.794367,-0.5451067,-0.209227
63755672387542,-4.035339,6.962772,-0.6047925,-0.1676192,0.7943187,-0.5452183,-0.209042
63755672387556,-4.035217,6.962047,-0.6049867,-0.1673854,0.7945485,-0.5450335,-0.2088381
63755672387569,-4.034869,6.961261,-0.604973,-0.1667848,0.7949159,-0.5448877,-0.2083005
63755672387582,-4.034625,6.960968,-0.6049677,-0.1666893,0.7948907,-0.5451307,-0.2078367
63755672387596,-4.034353,6.960867,-0.6049727,-0.1667713,0.7948156,-0.5452899,-0.2076404
63755672387610,-4.034024,6.961076,-0.6048995,-0.1673584,0.7944661,-0.5455955,-0.2077025
63755672387623,-4.033744,6.961492,-0.6049443,-0.167961,0.7941983,-0.5456938,-0.2079817
63755672387637,-4.033637,6.961897,-0.6050661,-0.1683058,0.7941527,-0.545647,-0.2080001
63755672387651,-4.033441,6.961958,-0.6051546,-0.1683207,0.7944183,-0.5453086,-0.2078614
63755672387665,-4.033015,6.964361,-0.6051075,-0.1681448,0.7949676,-0.5446005,-0.2077594
63755672387679,-4.032784,6.965237,-0.6050397,-0.1681343,0.7949688,-0.5446647,-0.2075957
63755672387692,-4.032523,6.966784,-0.6049479,-0.1680716,0.7949663,-0.5446625,-0.2076613
63755672387706,-4.032386,6.968098,-0.6049049,-0.1680489,0.7951381,-0.5443457,-0.207853
63755672387720,-4.032044,6.970664,-0.6048213,-0.1675373,0.7957988,-0.5435419,-0.2078406
63755672387734,-4.031765,6.972323,-0.604709,-0.1669708,0.7962774,-0.5430853,-0.2076571
63755672387748,-4.031507,6.973761,-0.6045199,-0.1666553,0.7965808,-0.5428559,-0.2073466
63755672387761,-4.030928,6.976988,-0.6042359,-0.1665852,0.7966332,-0.5427448,-0.2074921
63755672387774,-4.030704,6.978039,-0.604155,-0.1664813,0.7966028,-0.5428382,-0.2074481
63755672387788,-4.030046,6.981565,-0.6039425,-0.1664779,0.7966261,-0.5427647,-0.2075537
63755672387802,-4.029762,6.982979,-0.6038593,-0.1665256,0.7965844,-0.5427841,-0.2076246
63755672387816,-4.029192,6.985615,-0.6035053,-0.1666644,0.7964044,-0.5430021,-0.2076337
63755672387830,-4.028134,6.98981,-0.6028405,-0.1674076,0.7955369,-0.5439766,-0.2078106
63755672387843,-4.027447,6.992508,-0.6022643,-0.167872,0.7949067,-0.5448501,-0.2075592
63755672387857,-4.026704,6.995602,-0.6016708,-0.1682057,0.7940173,-0.5461839,-0.2071872
63755672387871,-4.026051,6.999,-0.6012692,-0.1684743,0.7935879,-0.5468786,-0.2067816
63755672387885,-4.025702,7.000787,-0.6011931,-0.16846,0.7937655,-0.5466185,-0.2067992
63755672387899,-4.024964,7.004302,-0.6010087,-0.1685896,0.7942463,-0.5458987,-0.2067489
63755672387912,-4.024099,7.007959,-0.6006354,-0.1688656,0.7944125,-0.5456288,-0.2065975
63755672387926,-4.022735,7.013242,-0.5999111,-0.1691224,0.7942083,-0.5460367,-0.206094
63755672387940,-4.021845,7.017058,-0.5994799,-0.1686948,0.7943127,-0.5461915,-0.2056313
63755672387954,-4.021069,7.021099,-0.5992995,-0.1680864,0.7951521,-0.5452084,-0.2054942
63755672387968,-4.020364,7.024572,-0.5990658,-0.1674,0.796174,-0.5440405,-0.2051928
63755672387981,-4.019495,7.028751,-0.5986457,-0.1668665,0.7970985,-0.5428839,-0.2051019
63755672387995,-4.018555,7.03339,-0.5982065,-0.166631,0.7977947,-0.5419016,-0.205184
63755672388009,-4.01819,7.035347,-0.5980366,-0.1665334,0.7981248,-0.5413457,-0.2054466
63755672388023,-4.01746,7.039459,-0.5976905,-0.1664781,0.7985258,-0.5406058,-0.2058813
63755672388036,-4.016235,7.04572,-0.5970509,-0.1661216,0.7988836,-0.5400672,-0.2061941
63755672388050,-4.015456,7.049398,-0.5965979,-0.1657068,0.7991033,-0.5398806,-0.2061654
63755672388064,-4.014904,7.051796,-0.5962426,-0.1654268,0.7991937,-0.5399088,-0.2059658
63755672388077,-4.014061,7.055175,-0.5956755,-0.1652042,0.7991093,-0.5403045,-0.2054335
63755672388091,-4.012225,7.062116,-0.5944834,-0.1652396,0.7985271,-0.5414979,-0.2045248
63755672388104,-4.011375,7.065691,-0.5939251,-0.1654702,0.7983343,-0.5417805,-0.2043427
63755672388118,-4.01037,7.069731,-0.5932155,-0.1655485,0.7981656,-0.5420879,-0.2041229
63755672388132,-4.009075,7.074799,-0.5921764,-0.1654573,0.7976108,-0.5430763,-0.2037377
63755672388147,-4.007665,7.080314,-0.5910841,-0.1653425,0.7967682,-0.5444995,-0.2033288
63755672388159,-4.00674,7.083829,-0.5903881,-0.1651463,0.7963658,-0.545205,-0.2031744
63755672388173,-4.005712,7.087546,-0.5895948,-0.1651936,0.7958782,-0.5459067,-0.2031627
63755672388187,-4.004641,7.091284,-0.588766,-0.165413,0.7951795,-0.5468886,-0.2030788
63755672388201,-4.002419,7.098708,-0.5869736,-0.1655396,0.7939773,-0.5487463,-0.2026677
63755672388215,-4.001252,7.102435,-0.5859427,-0.1655587,0.7933596,-0.5497837,-0.2022594
63755672388228,-4.000039,7.106176,-0.5848159,-0.1655074,0.7926169,-0.5510057,-0.2018874
63755672388243,-3.997832,7.113009,-0.5826733,-0.1651826,0.7912161,-0.5534949,-0.2008362
63755672388256,-3.997155,7.115191,-0.5819957,-0.1650442,0.7907956,-0.5542156,-0.2006187
63755672388270,-3.995192,7.122159,-0.5801216,-0.1653536,0.7897962,-0.5554685,-0.2008356
63755672388284,-3.994403,7.125073,-0.579414,-0.1657676,0.7895826,-0.5554444,-0.2014002
63755672388297,-3.992541,7.131541,-0.5777144,-0.1662878,0.788983,-0.5558044,-0.2023256
63755672388311,-3.99135,7.135547,-0.5766086,-0.1663922,0.7887805,-0.5558292,-0.2029604
63755672388325,-3.989797,7.14052,-0.5751481,-0.1659666,0.7889236,-0.5556306,-0.2032962
63755672388339,-3.988414,7.14479,-0.5737357,-0.1651789,0.7890339,-0.5557472,-0.203191
63755672388353,-3.986801,7.149677,-0.5721552,-0.164201,0.7891714,-0.5559336,-0.2029395
63755672388366,-3.985662,7.153586,-0.5711277,-0.1637775,0.7894065,-0.5557427,-0.2028901
63755672388380,-3.984195,7.158397,-0.569952,-0.1629756,0.7904701,-0.5544468,-0.2029404
63755672388394,-3.982818,7.162948,-0.5688046,-0.1624015,0.7914968,-0.553148,-0.202943
63755672388408,-3.981674,7.166787,-0.5678632,-0.1618323,0.7922321,-0.5523416,-0.2027251
63755672388422,-3.980451,7.170583,-0.5669118,-0.1612423,0.793105,-0.5512762,-0.202682
63755672388436,-3.978694,7.175789,-0.5655918,-0.1610849,0.7940737,-0.5498216,-0.2029652
63755672388450,-3.977273,7.18006,-0.5645196,-0.161259,0.7944538,-0.5491176,-0.2032452
63755672388464,-3.976079,7.183616,-0.5635687,-0.1613539,0.7946159,-0.5487803,-0.2034473
63755672388477,-3.975101,7.18657,-0.5627302,-0.161216,0.794732,-0.5486642,-0.2034161
63755672388491,-3.973277,7.191901,-0.561152,-0.1605859,0.7951182,-0.5484231,-0.203055
63755672388505,-3.971886,7.196092,-0.559841,-0.1599189,0.7955803,-0.5480909,-0.202668
63755672388519,-3.970325,7.200634,-0.558355,-0.1593614,0.7960351,-0.5476962,-0.2023885
63755672388533,-3.968872,7.204689,-0.5570235,-0.1594468,0.7961243,-0.5475535,-0.2023561
63755672388547,-3.967731,7.207838,-0.5559835,-0.159431,0.7961242,-0.5475297,-0.2024335
63755672388561,-3.966539,7.211019,-0.5548603,-0.1594494,0.7961409,-0.5474955,-0.2024457
63755672388575,-3.964543,7.216322,-0.5528377,-0.1595055,0.7959587,-0.5476131,-0.2027996
63755672388589,-3.963344,7.219415,-0.5516902,-0.1593664,0.7957604,-0.5477577,-0.2032962
63755672388603,-3.961855,7.223225,-0.5502809,-0.1590467,0.7958947,-0.5475211,-0.2036578
63755672388617,-3.960894,7.225666,-0.5492898,-0.1586726,0.7960042,-0.5473142,-0.2040775
63755672388631,-3.959436,7.229405,-0.5478165,-0.158169,0.7960949,-0.5471711,-0.2044978
63755672388644,-3.957288,7.234752,-0.5455708,-0.157549,0.7960382,-0.5470639,-0.2054817
63755672388658,-3.955855,7.238305,-0.5439955,-0.1573468,0.7958564,-0.5471653,-0.2060698
63755672388672,-3.954623,7.241551,-0.5426828,-0.1570939,0.7956997,-0.5472735,-0.2065797
63755672388686,-3.953233,7.245193,-0.5412305,-0.1564625,0.796052,-0.5466551,-0.2073375
63755672388700,-3.951894,7.248627,-0.5398466,-0.1557544,0.7965644,-0.545884,-0.2079338
63755672388714,-3.950531,7.252171,-0.5384606,-0.1552809,0.797029,-0.5451279,-0.2084906
63755672388728,-3.94937,7.255136,-0.5372779,-0.1547761,0.7974222,-0.5445479,-0.2088777
