ts,x,y,z,rx,ry,rz,rw
63755672386853,-0.1427218,0.04597843,0.06149241,0.01432724,0.03617816,-0.02074186,0.9990274
63755672386867,-0.1416117,0.04616916,0.06703018,0.01412073,0.03615968,-0.01984735,0.9990491
63755672386881,-0.1409148,0.04629385,0.07070099,0.01372477,0.03602724,-0.01899028,0.9990761
63755672386895,-0.1400975,0.04632652,0.07492442,0.01341666,0.03606713,-0.01840611,0.9990898
63755672386908,-0.1397184,0.04632592,0.07701361,0.01344458,0.03618589,-0.01841212,0.999085
63755672386922,-0.1388259,0.04627383,0.08135028,0.01400438,0.03625178,-0.01872191,0.9990692
63755672386937,-0.1379073,0.04634643,0.08628038,0.01518298,0.0366356,-0.0192933,0.9990271
63755672386950,-0.13721,0.04642224,0.09010503,0.01543029,0.03686474,-0.01918045,0.9990171
63755672386964,-0.1363333,0.04644895,0.09443353,0.01522315,0.03699918,-0.01876212,0.9990232
63755672386978,-0.1354314,0.04632616,0.09890693,0.01520209,0.03717427,-0.0182724,0.9990261
63755672386992,-0.1347114,0.04622853,0.1027109,0.01556758,0.03732106,-0.01824487,0.9990155
63755672387005,-0.1339964,0.04605877,0.1065396,0.01629941,0.03731646,-0.01792914,0.9990097
63755672387019,-0.1330855,0.04589283,0.111194,0.01742336,0.03749976,-0.01773987,0.9989873
63755672387032,-0.1327596,0.04590058,0.1129521,0.01763944,0.03749228,-0.01782722,0.9989822
63755672387046,-0.1315919,0.04585958,0.1191829,0.01714582,0.03770557,-0.01834289,0.9989734
63755672387060,-0.1311992,0.04584217,0.1210786,0.01696167,0.03768833,-0.01840908,0.998976
63755672387074,-0.1302692,0.04580569,0.1257833,0.01636383,0.03772886,-0.01830182,0.9989864
63755672387087,-0.1295489,0.04568815,0.1295434,0.01578134,0.0377855,-0.01826896,0.9989942
63755672387102,-0.1284728,0.04556215,0.1356094,0.01598587,0.03792289,-0.01888164,0.9989744
63755672387115,-0.1277843,0.04567492,0.1395019,0.01625158,0.03786338,-0.01916312,0.998967
63755672387128,-0.1271137,0.04566669,0.1434813,0.01524896,0.03785032,-0.01927417,0.9989812
63755672387142,-0.1264712,0.04556608,0.1475977,0.01447167,0.03772313,-0.01913498,0.9990002
63755672387156,-0.125903,0.04557216,0.1513473,0.01377246,0.0374531,-0.01887568,0.9990252
63755672387170,-0.1255248,0.04555905,0.153786,0.01288584,0.03730029,-0.01879479,0.9990442
63755672387184,-0.1246374,0.04576886,0.1596571,0.01150768,0.03685844,-0.01854214,0.9990822
63755672387198,-0.1240667,0.04608858,0.1633061,0.01013333,0.03643864,-0.01799816,0.9991224
63755672387211,-0.123549,0.04634893,0.1667925,0.008242442,0.03624434,-0.01774673,0.9991514
63755672387225,-0.1232672,0.04653132,0.1687233,0.007262437,0.03596168,-0.01771576,0.9991698
63755672387238,-0.1226658,0.0469414,0.1727974,0.005808255,0.03553447,-0.01741336,0.9991999
63755672387252,-0.122239,0.04725218,0.17565,0.004368925,0.03533295,-0.01739589,0.9992146
63755672387266,-0.1216226,0.04769123,0.180272,0.002733199,0.03511723,-0.01750111,0.9992262
63755672387279,-0.1212429,0.04805946,0.1839401,0.001223461,0.03478875,-0.01753998,0.99924
63755672387293,-0.1209401,0.04838336,0.1875466,-0.0001314267,0.0344172,-0.01761946,0.9992523
63755672387307,-0.1206694,0.04848659,0.1908346,-0.0006293376,0.03384505,-0.01733709,0.9992765
63755672387321,-0.1203606,0.04853594,0.19381,-0.001014444,0.03341075,-0.01671055,0.9993015
63755672387335,-0.1201437,0.04849672,0.1953843,-0.001223651,0.03333065,-0.01636386,0.9993097
63755672387349,-0.119769,0.04843581,0.1986928,-0.001991052,0.03340361,-0.01638543,0.9993057
63755672387362,-0.1193655,0.04846311,0.2031599,-0.002816137,0.03358068,-0.01677853,0.9992912
63755672387376,-0.1191992,0.04849803,0.2050657,-0.003142982,0.03370665,-0.0169339,0.9992834
63755672387390,-0.1188158,0.04822397,0.2094879,-0.003466882,0.03365339,-0.01667121,0.9992885
63755672387404,-0.1185334,0.04785156,0.212115,-0.003157615,0.03361307,-0.01627788,0.9992974
63755672387417,-0.1182867,0.04758179,0.2140047,-0.003089559,0.03362999,-0.01600315,0.9993015
63755672387431,-0.1179992,0.04716289,0.217555,-0.002366954,0.03388635,-0.01625514,0.9992907
63755672387445,-0.1179289,0.04690862,0.2198723,-0.001950943,0.0336181,-0.01636406,0.9992989
63755672387459,-0.1178504,0.04672253,0.2218418,-0.00164774,0.03333973,-0.01640187,0.9993082
63755672387473,-0.1177642,0.04669583,0.2237865,-0.001387332,0.0329625,-0.01678324,0.9993147
